user_id,total_orders,frequency_group,segment_name
100783,4,3,Low
39072,4,3,Low
70004,4,3,Low
35115,4,3,Low
18908,4,3,Low
81244,4,3,Low
24259,4,3,Low
80864,4,3,Low
104240,4,3,Low
53655,4,3,Low
17634,4,3,Low
15690,4,3,Low
46486,4,3,Low
26618,4,3,Low
36594,4,3,Low
10371,4,3,Low
75263,4,3,Low
74423,4,3,Low
71113,4,3,Low
31644,4,3,Low
87399,4,3,Low
102859,4,3,Low
94300,4,3,Low
63852,4,3,Low
69142,4,3,Low
91977,4,3,Low
41908,4,3,Low
37062,4,3,Low
58711,4,3,Low
49423,4,3,Low
102897,4,3,Low
91964,4,3,Low
94747,4,3,Low
76496,4,3,Low
100614,4,3,Low
98242,4,3,Low
97623,4,3,Low
14792,4,3,Low
101247,4,3,Low
59511,4,3,Low
101688,4,3,Low
11572,4,3,Low
28300,4,3,Low
37232,4,3,Low
60264,4,3,Low
23723,4,3,Low
51756,4,3,Low
8045,4,3,Low
61029,4,3,Low
13040,4,3,Low
97732,4,3,Low
43048,4,3,Low
40651,4,3,Low
26685,4,3,Low
12148,4,3,Low
49428,4,3,Low
34655,4,3,Low
62114,4,3,Low
78863,4,3,Low
81289,4,3,Low
86025,4,3,Low
33144,4,3,Low
103649,4,3,Low
18891,4,3,Low
72542,4,3,Low
73416,4,3,Low
43340,4,3,Low
43651,4,3,Low
12061,4,3,Low
98701,4,3,Low
99733,4,3,Low
19542,4,3,Low
73635,4,3,Low
29496,4,3,Low
59475,4,3,Low
80766,4,3,Low
99241,4,3,Low
47431,4,3,Low
65457,4,3,Low
44636,4,3,Low
67832,4,3,Low
32074,4,3,Low
27798,4,3,Low
73389,4,3,Low
47211,4,3,Low
55822,4,3,Low
54063,4,3,Low
28563,4,3,Low
68448,4,3,Low
13511,4,3,Low
12891,4,3,Low
21833,4,3,Low
63803,4,3,Low
41754,4,3,Low
32799,4,3,Low
60068,4,3,Low
75339,4,3,Low
93560,4,3,Low
37792,4,3,Low
76785,4,3,Low
85556,4,3,Low
86676,4,3,Low
51051,4,3,Low
16968,4,3,Low
26157,4,3,Low
74239,4,3,Low
7797,4,3,Low
85283,4,3,Low
49180,4,3,Low
77322,4,3,Low
38302,4,3,Low
99725,4,3,Low
36127,4,3,Low
38486,4,3,Low
62983,4,3,Low
34811,4,3,Low
51525,4,3,Low
11354,4,3,Low
53367,4,3,Low
81866,4,3,Low
47102,4,3,Low
43054,4,3,Low
104534,4,3,Low
67783,4,3,Low
98497,4,3,Low
14251,4,3,Low
22345,4,3,Low
81948,4,3,Low
31531,4,3,Low
43516,4,3,Low
14880,4,3,Low
20182,4,3,Low
60843,4,3,Low
7727,4,3,Low
17057,4,3,Low
41577,4,3,Low
8628,4,3,Low
54464,4,3,Low
27025,4,3,Low
99251,4,3,Low
37083,4,3,Low
83101,4,3,Low
34205,4,3,Low
12949,4,3,Low
9155,4,3,Low
59131,4,3,Low
11016,4,3,Low
8581,4,3,Low
56036,4,3,Low
82145,4,3,Low
11708,4,3,Low
71342,4,3,Low
77596,4,3,Low
36430,4,3,Low
71486,4,3,Low
102441,4,3,Low
65750,4,3,Low
73250,4,3,Low
64351,4,3,Low
84556,4,3,Low
35820,4,3,Low
31718,4,3,Low
48640,4,3,Low
74505,4,3,Low
21841,4,3,Low
60662,4,3,Low
104293,4,3,Low
70701,4,3,Low
46179,4,3,Low
69088,4,3,Low
101254,4,3,Low
72442,4,3,Low
59275,4,3,Low
57862,4,3,Low
69220,4,3,Low
60015,4,3,Low
47224,4,3,Low
47987,4,3,Low
43294,4,3,Low
73763,4,3,Low
7728,4,3,Low
23907,4,3,Low
63840,4,3,Low
52105,4,3,Low
79137,4,3,Low
14713,4,3,Low
78351,4,3,Low
98372,4,3,Low
60825,4,3,Low
68732,4,3,Low
67854,4,3,Low
65712,4,3,Low
95844,4,3,Low
30879,4,3,Low
98697,4,3,Low
84311,4,3,Low
40330,4,3,Low
46024,4,3,Low
88814,4,3,Low
73944,4,3,Low
22952,4,3,Low
78357,4,3,Low
43161,4,3,Low
50770,4,3,Low
81683,4,3,Low
42625,4,3,Low
36407,4,3,Low
25341,4,3,Low
10761,4,3,Low
75537,4,3,Low
33910,4,3,Low
6766,4,3,Low
72101,4,3,Low
53119,4,3,Low
66520,4,3,Low
71651,4,3,Low
54453,4,3,Low
66680,4,3,Low
103311,4,3,Low
103451,4,3,Low
20099,4,3,Low
42473,4,3,Low
69560,4,3,Low
83810,4,3,Low
61019,4,3,Low
74890,4,3,Low
69500,4,3,Low
82975,4,3,Low
51855,4,3,Low
99214,4,3,Low
42335,4,3,Low
94429,4,3,Low
20065,4,3,Low
40363,4,3,Low
24164,4,3,Low
10988,4,3,Low
77766,4,3,Low
51441,4,3,Low
43763,4,3,Low
100135,4,3,Low
76538,4,3,Low
69282,4,3,Low
59776,4,3,Low
32346,4,3,Low
48357,4,3,Low
49416,4,3,Low
26531,4,3,Low
34279,4,3,Low
96427,4,3,Low
57675,4,3,Low
28726,4,3,Low
70728,4,3,Low
72274,4,3,Low
36997,4,3,Low
19064,4,3,Low
15693,4,3,Low
37589,4,3,Low
88357,4,3,Low
76864,4,3,Low
34320,4,3,Low
35055,4,3,Low
29029,4,3,Low
79866,4,3,Low
101213,4,3,Low
32271,4,3,Low
35801,4,3,Low
13949,4,3,Low
61663,4,3,Low
92107,4,3,Low
38609,4,3,Low
12675,4,3,Low
87306,4,3,Low
50998,4,3,Low
28322,4,3,Low
58361,4,3,Low
37886,4,3,Low
73669,4,3,Low
56012,4,3,Low
22186,4,3,Low
98812,4,3,Low
74782,4,3,Low
74491,4,3,Low
31238,4,3,Low
68750,4,3,Low
71060,4,3,Low
74726,4,3,Low
38870,4,3,Low
18349,4,3,Low
90237,4,3,Low
31242,4,3,Low
85134,4,3,Low
58952,4,3,Low
43372,4,3,Low
102005,4,3,Low
81747,4,3,Low
85228,4,3,Low
58585,4,3,Low
47981,4,3,Low
83172,4,3,Low
55084,4,3,Low
12138,4,3,Low
47338,4,3,Low
57387,4,3,Low
18949,4,3,Low
79470,4,3,Low
48377,4,3,Low
21520,4,3,Low
45021,4,3,Low
81558,4,3,Low
63202,4,3,Low
62386,4,3,Low
78014,4,3,Low
62489,4,3,Low
36640,4,3,Low
57047,4,3,Low
34503,4,3,Low
67756,4,3,Low
93181,4,3,Low
70511,4,3,Low
66098,4,3,Low
96528,4,3,Low
55873,4,3,Low
57618,4,3,Low
90821,4,3,Low
29562,4,3,Low
69389,4,3,Low
54057,4,3,Low
26140,4,3,Low
57290,4,3,Low
91920,4,3,Low
42121,4,3,Low
96364,4,3,Low
67136,4,3,Low
81927,4,3,Low
103099,4,3,Low
100115,4,3,Low
28651,4,3,Low
87366,4,3,Low
49754,4,3,Low
52720,4,3,Low
95916,4,3,Low
43431,4,3,Low
81421,4,3,Low
73252,4,3,Low
89023,4,3,Low
61212,4,3,Low
19915,4,3,Low
39928,4,3,Low
25737,4,3,Low
25144,4,3,Low
32973,4,3,Low
99881,4,3,Low
69827,4,3,Low
104066,4,3,Low
54457,4,3,Low
77849,4,3,Low
20333,4,3,Low
96524,4,3,Low
34185,4,3,Low
20407,4,3,Low
102035,4,3,Low
30150,4,3,Low
10771,4,3,Low
31857,4,3,Low
32781,4,3,Low
77271,4,3,Low
80525,4,3,Low
82012,4,3,Low
25605,4,3,Low
86470,4,3,Low
65439,4,3,Low
43676,4,3,Low
29854,4,3,Low
63663,4,3,Low
15150,4,3,Low
41403,4,3,Low
83823,4,3,Low
65909,4,3,Low
102360,4,3,Low
88637,4,3,Low
43217,4,3,Low
65362,4,3,Low
91360,4,3,Low
24779,4,3,Low
18450,4,3,Low
16684,4,3,Low
78911,4,3,Low
10854,4,3,Low
72976,4,3,Low
90289,4,3,Low
99115,4,3,Low
78743,4,3,Low
74592,4,3,Low
23338,4,3,Low
76560,4,3,Low
100398,4,3,Low
9138,4,3,Low
62378,4,3,Low
38346,4,3,Low
94693,4,3,Low
81015,4,3,Low
102968,4,3,Low
17395,4,3,Low
21394,4,3,Low
59514,4,3,Low
57879,4,3,Low
33597,4,3,Low
70808,4,3,Low
48775,4,3,Low
68887,4,3,Low
71129,4,3,Low
83387,4,3,Low
34194,4,3,Low
89153,4,3,Low
10228,4,3,Low
21091,4,3,Low
14715,4,3,Low
17602,4,3,Low
13808,4,3,Low
33078,4,3,Low
22226,4,3,Low
28490,4,3,Low
12287,4,3,Low
46313,4,3,Low
52625,4,3,Low
44248,4,3,Low
17522,4,3,Low
70700,4,3,Low
72048,4,3,Low
78572,4,3,Low
49863,4,3,Low
49407,4,3,Low
55290,4,3,Low
29049,4,3,Low
101614,4,3,Low
25682,4,3,Low
24939,4,3,Low
99252,4,3,Low
77743,4,3,Low
60391,4,3,Low
23104,4,3,Low
57345,4,3,Low
56043,4,3,Low
55409,4,3,Low
72457,4,3,Low
61511,4,3,Low
43290,4,3,Low
74302,4,3,Low
8002,4,3,Low
23550,4,3,Low
34826,4,3,Low
90645,4,3,Low
50549,4,3,Low
37022,4,3,Low
81981,4,3,Low
53678,4,3,Low
66305,4,3,Low
82773,4,3,Low
50342,4,3,Low
40337,4,3,Low
32599,4,3,Low
74241,4,3,Low
20978,4,3,Low
58915,4,3,Low
24637,4,3,Low
8018,4,3,Low
32392,4,3,Low
14642,4,3,Low
93837,4,3,Low
34773,4,3,Low
20699,4,3,Low
94059,4,3,Low
18886,4,3,Low
80786,4,3,Low
76428,4,3,Low
67588,4,3,Low
92577,4,3,Low
35284,4,3,Low
87642,4,3,Low
22862,4,3,Low
82347,4,3,Low
87353,4,3,Low
96588,4,3,Low
99477,4,3,Low
11181,4,3,Low
43280,4,3,Low
9975,4,3,Low
66802,4,3,Low
62397,4,3,Low
99197,4,3,Low
21064,4,3,Low
84149,4,3,Low
87054,4,3,Low
52631,4,3,Low
61152,4,3,Low
7768,4,3,Low
79666,4,3,Low
41810,4,3,Low
13603,4,3,Low
36817,4,3,Low
81162,4,3,Low
19132,4,3,Low
7657,4,3,Low
34389,4,3,Low
19630,4,3,Low
14939,4,3,Low
88187,4,3,Low
94026,4,3,Low
75951,4,3,Low
27013,4,3,Low
65440,4,3,Low
93272,4,3,Low
80156,4,3,Low
93765,4,3,Low
75261,4,3,Low
24237,4,3,Low
24893,4,3,Low
53192,4,3,Low
9414,4,3,Low
85776,4,3,Low
62753,4,3,Low
23299,4,3,Low
67664,4,3,Low
25320,4,3,Low
40967,4,3,Low
91389,4,3,Low
36960,4,3,Low
25402,4,3,Low
102205,4,3,Low
8874,4,3,Low
26472,4,3,Low
75588,4,3,Low
63696,4,3,Low
96997,4,3,Low
14202,4,3,Low
30163,4,3,Low
23003,4,3,Low
45796,4,3,Low
78546,4,3,Low
27847,4,3,Low
36577,4,3,Low
37028,4,3,Low
99505,4,3,Low
49570,4,3,Low
44761,4,3,Low
42266,4,3,Low
25400,4,3,Low
11987,4,3,Low
27058,4,3,Low
60946,4,3,Low
53260,4,3,Low
45210,4,3,Low
75087,4,3,Low
79211,4,3,Low
36267,4,3,Low
69449,4,3,Low
86626,4,3,Low
20231,4,3,Low
72963,4,3,Low
80453,4,3,Low
85744,4,3,Low
53445,4,3,Low
18069,4,3,Low
81636,4,3,Low
15575,4,3,Low
8363,4,3,Low
23842,4,3,Low
42352,4,3,Low
62456,4,3,Low
99905,4,3,Low
63977,4,3,Low
51961,4,3,Low
94298,4,3,Low
69962,4,3,Low
72299,4,3,Low
48451,4,3,Low
103384,4,3,Low
83355,4,3,Low
75230,4,3,Low
52394,4,3,Low
38887,4,3,Low
98135,4,3,Low
90633,4,3,Low
96034,4,3,Low
85393,4,3,Low
58255,4,3,Low
24320,4,3,Low
53864,4,3,Low
35564,4,3,Low
28809,4,3,Low
92381,4,3,Low
94943,4,3,Low
25788,4,3,Low
16368,4,3,Low
76380,4,3,Low
71395,4,3,Low
65500,4,3,Low
104346,4,3,Low
29528,4,3,Low
80047,4,3,Low
65493,4,3,Low
84778,4,3,Low
41581,4,3,Low
88910,4,3,Low
22219,4,3,Low
91343,4,3,Low
14390,4,3,Low
43018,4,3,Low
86060,4,3,Low
100565,4,3,Low
26921,4,3,Low
77801,4,3,Low
59154,4,3,Low
33913,4,3,Low
37200,4,3,Low
45233,4,3,Low
12005,4,3,Low
57979,4,3,Low
41945,4,3,Low
74952,4,3,Low
94754,4,3,Low
65745,4,3,Low
17817,4,3,Low
49997,4,3,Low
18774,4,3,Low
72985,4,3,Low
99581,4,3,Low
93408,4,3,Low
81949,4,3,Low
65925,4,3,Low
21988,4,3,Low
69566,4,3,Low
100604,4,3,Low
57393,4,3,Low
98209,4,3,Low
77125,4,3,Low
18477,4,3,Low
40026,4,3,Low
42040,4,3,Low
20211,4,3,Low
28806,4,3,Low
74129,4,3,Low
43522,4,3,Low
12799,4,3,Low
27298,4,3,Low
12519,4,3,Low
51890,4,3,Low
81317,4,3,Low
52081,4,3,Low
96477,4,3,Low
98638,4,3,Low
78893,4,3,Low
54580,4,3,Low
51745,4,3,Low
69892,4,3,Low
14157,4,3,Low
22470,4,3,Low
57588,4,3,Low
20630,4,3,Low
37397,4,3,Low
22232,4,3,Low
9603,4,3,Low
52735,4,3,Low
80482,4,3,Low
51098,4,3,Low
8796,4,3,Low
85493,4,3,Low
25252,4,3,Low
89041,4,3,Low
87453,4,3,Low
90097,4,3,Low
89188,4,3,Low
94842,4,3,Low
47072,4,3,Low
18733,4,3,Low
84799,4,3,Low
80331,4,3,Low
85666,4,3,Low
94181,4,3,Low
16749,4,3,Low
59070,4,3,Low
63181,4,3,Low
17314,4,3,Low
26577,4,3,Low
7317,4,3,Low
9774,4,3,Low
86101,4,3,Low
80512,4,3,Low
28661,4,3,Low
69774,4,3,Low
25771,4,3,Low
72488,4,3,Low
43874,4,3,Low
11082,4,3,Low
41046,4,3,Low
86617,4,3,Low
11598,4,3,Low
43843,4,3,Low
104450,4,3,Low
41069,4,3,Low
102029,4,3,Low
16885,4,3,Low
59461,4,3,Low
81341,4,3,Low
43463,4,3,Low
55717,4,3,Low
46587,4,3,Low
35939,4,3,Low
79698,4,3,Low
23778,4,3,Low
54873,4,3,Low
92406,4,3,Low
61447,4,3,Low
29718,4,3,Low
47463,4,3,Low
21947,4,3,Low
70848,4,3,Low
15618,4,3,Low
90309,4,3,Low
43479,4,3,Low
13682,4,3,Low
19580,4,3,Low
10199,4,3,Low
19277,4,3,Low
78619,4,3,Low
32700,4,3,Low
55273,4,3,Low
102504,4,3,Low
87254,4,3,Low
91809,4,3,Low
16643,4,3,Low
95932,4,3,Low
79649,4,3,Low
13719,4,3,Low
79813,4,3,Low
39356,4,3,Low
45556,4,3,Low
52397,4,3,Low
35320,4,3,Low
80289,4,3,Low
22455,4,3,Low
17116,4,3,Low
74754,4,3,Low
27756,4,3,Low
94236,4,3,Low
77114,4,3,Low
101699,4,3,Low
65171,4,3,Low
55546,4,3,Low
25650,4,3,Low
79807,4,3,Low
14463,4,3,Low
23475,4,3,Low
62120,4,3,Low
41838,4,3,Low
45943,4,3,Low
91706,4,3,Low
61048,4,3,Low
47510,4,3,Low
51936,4,3,Low
74693,4,3,Low
83064,4,3,Low
59178,4,3,Low
73109,4,3,Low
76218,4,3,Low
73530,4,3,Low
29173,4,3,Low
17977,4,3,Low
48727,4,3,Low
36977,4,3,Low
51660,4,3,Low
18337,4,3,Low
85753,4,3,Low
51229,4,3,Low
16444,4,3,Low
88641,4,3,Low
38575,4,3,Low
21093,4,3,Low
36897,4,3,Low
16346,4,3,Low
57295,4,3,Low
92140,4,3,Low
71288,4,3,Low
35999,4,3,Low
70301,4,3,Low
84811,4,3,Low
30166,4,3,Low
34354,4,3,Low
96263,4,3,Low
84681,4,3,Low
97597,4,3,Low
90299,4,3,Low
68013,4,3,Low
60576,4,3,Low
97274,4,3,Low
66128,4,3,Low
79716,4,3,Low
10328,4,3,Low
36823,4,3,Low
24360,4,3,Low
50973,4,3,Low
18806,4,3,Low
59184,4,3,Low
62298,4,3,Low
58354,4,3,Low
94199,4,3,Low
92657,4,3,Low
13214,4,3,Low
98775,4,3,Low
79338,4,3,Low
100003,4,3,Low
35580,4,3,Low
104266,4,3,Low
48804,4,3,Low
104743,4,3,Low
57515,4,3,Low
6953,4,3,Low
78019,4,3,Low
16586,4,3,Low
12482,4,3,Low
48884,4,3,Low
22494,4,3,Low
35634,4,3,Low
22096,4,3,Low
46501,4,3,Low
20549,4,3,Low
48445,4,3,Low
26105,4,3,Low
86368,4,3,Low
86501,4,3,Low
55912,4,3,Low
76021,4,3,Low
28566,4,3,Low
92731,4,3,Low
82546,4,3,Low
59705,4,3,Low
39845,4,3,Low
83339,4,3,Low
83176,4,3,Low
79658,4,3,Low
60490,4,3,Low
47594,4,3,Low
25162,4,3,Low
55065,4,3,Low
73647,4,3,Low
43602,4,3,Low
39718,4,3,Low
6863,4,3,Low
99291,4,3,Low
31209,4,3,Low
14087,4,3,Low
43890,4,3,Low
8057,4,3,Low
100942,4,3,Low
8115,4,3,Low
72802,4,3,Low
71574,4,3,Low
48238,4,3,Low
66122,4,3,Low
17729,4,3,Low
54807,4,3,Low
88898,4,3,Low
98773,4,3,Low
28521,4,3,Low
52134,4,3,Low
26197,4,3,Low
32526,4,3,Low
53658,4,3,Low
91714,4,3,Low
18860,4,3,Low
34170,4,3,Low
56769,4,3,Low
63161,4,3,Low
60579,4,3,Low
37939,4,3,Low
42305,4,3,Low
69241,4,3,Low
17481,4,3,Low
13025,4,3,Low
15945,4,3,Low
101707,4,3,Low
30919,4,3,Low
40933,4,3,Low
77158,4,3,Low
73509,4,3,Low
50468,4,3,Low
84413,4,3,Low
68899,4,3,Low
41443,4,3,Low
80761,4,3,Low
62984,4,3,Low
102431,4,3,Low
60347,4,3,Low
102490,4,3,Low
83184,4,3,Low
41686,4,3,Low
59298,4,3,Low
86946,4,3,Low
47052,4,3,Low
46352,4,3,Low
46995,4,3,Low
12213,4,3,Low
78537,4,3,Low
44160,4,3,Low
22607,4,3,Low
7140,4,3,Low
25686,4,3,Low
68726,4,3,Low
101196,4,3,Low
42970,4,3,Low
41653,4,3,Low
81653,4,3,Low
86908,4,3,Low
86486,4,3,Low
53599,4,3,Low
96810,4,3,Low
25181,4,3,Low
30002,4,3,Low
87324,4,3,Low
87806,4,3,Low
79065,4,3,Low
81810,4,3,Low
85519,4,3,Low
81526,4,3,Low
9611,4,3,Low
93052,4,3,Low
54800,4,3,Low
44658,4,3,Low
99926,4,3,Low
64649,4,3,Low
52567,4,3,Low
20987,4,3,Low
58035,4,3,Low
51202,4,3,Low
15512,4,3,Low
10803,4,3,Low
10809,4,3,Low
75618,4,3,Low
21884,4,3,Low
11642,4,3,Low
7174,4,3,Low
86686,4,3,Low
98377,4,3,Low
17660,4,3,Low
71874,4,3,Low
102491,4,3,Low
73760,4,3,Low
44110,4,3,Low
101267,4,3,Low
19084,4,3,Low
24800,4,3,Low
69595,4,3,Low
70646,4,3,Low
82096,4,3,Low
25839,4,3,Low
91458,4,3,Low
68437,4,3,Low
42615,4,3,Low
41452,4,3,Low
48793,4,3,Low
10180,4,3,Low
103463,4,3,Low
84939,4,3,Low
30552,4,3,Low
66494,4,3,Low
85898,4,3,Low
80037,4,3,Low
31929,4,3,Low
13788,4,3,Low
6726,4,3,Low
91540,4,3,Low
22550,4,3,Low
68156,4,3,Low
48257,4,3,Low
66721,4,3,Low
39443,4,3,Low
49959,4,3,Low
23192,4,3,Low
28187,4,3,Low
46647,4,3,Low
44068,4,3,Low
23147,4,3,Low
16267,4,3,Low
16522,4,3,Low
13150,4,3,Low
77522,4,3,Low
60804,4,3,Low
55871,4,3,Low
66504,4,3,Low
25772,4,3,Low
14441,4,3,Low
77793,4,3,Low
60546,4,3,Low
83737,4,3,Low
102145,4,3,Low
89386,4,3,Low
29766,4,3,Low
99148,4,3,Low
8798,4,3,Low
98484,4,3,Low
46030,4,3,Low
76991,4,3,Low
55130,4,3,Low
60498,4,3,Low
51157,4,3,Low
16726,4,3,Low
69913,4,3,Low
68552,4,3,Low
99037,4,3,Low
88304,4,3,Low
21063,4,3,Low
13344,4,3,Low
58604,4,3,Low
67180,4,3,Low
82251,4,3,Low
29356,4,3,Low
32042,4,3,Low
96463,4,3,Low
8822,4,3,Low
23859,4,3,Low
41986,4,3,Low
33268,4,3,Low
56940,4,3,Low
81304,4,3,Low
62440,4,3,Low
56576,4,3,Low
91727,4,3,Low
42456,4,3,Low
6723,4,3,Low
50323,4,3,Low
44084,4,3,Low
92092,4,3,Low
68330,4,3,Low
28805,4,3,Low
101635,4,3,Low
8439,4,3,Low
82117,4,3,Low
84554,4,3,Low
68823,4,3,Low
89811,4,3,Low
70173,4,3,Low
37571,4,3,Low
84756,4,3,Low
48919,4,3,Low
96647,4,3,Low
51681,4,3,Low
84538,4,3,Low
24697,4,3,Low
98310,4,3,Low
101974,4,3,Low
28570,4,3,Low
13441,4,3,Low
19858,4,3,Low
28687,4,3,Low
102121,4,3,Low
46733,4,3,Low
77866,4,3,Low
84184,4,3,Low
44253,4,3,Low
76689,4,3,Low
100619,4,3,Low
13200,4,3,Low
27264,4,3,Low
58462,4,3,Low
29445,4,3,Low
36476,4,3,Low
29940,4,3,Low
90540,4,3,Low
100045,4,3,Low
61466,4,3,Low
21132,4,3,Low
21140,4,3,Low
87474,4,3,Low
61469,4,3,Low
70781,4,3,Low
104169,4,3,Low
45919,4,3,Low
97311,4,3,Low
11341,4,3,Low
82173,4,3,Low
18341,4,3,Low
65142,4,3,Low
82118,4,3,Low
10661,4,3,Low
24572,4,3,Low
86447,4,3,Low
35122,4,3,Low
103060,4,3,Low
61209,4,3,Low
61886,4,3,Low
64699,4,3,Low
56846,4,3,Low
40989,4,3,Low
12970,4,3,Low
101016,4,3,Low
49922,4,3,Low
46517,4,3,Low
47349,4,3,Low
80120,4,3,Low
26876,4,3,Low
72906,4,3,Low
63003,4,3,Low
82099,4,3,Low
94780,4,3,Low
81120,4,3,Low
29719,4,3,Low
95157,4,3,Low
71536,4,3,Low
34026,4,3,Low
48161,4,3,Low
25804,4,3,Low
76969,4,3,Low
58730,4,3,Low
55465,4,3,Low
59537,4,3,Low
73539,4,3,Low
88944,4,3,Low
102049,4,3,Low
57653,4,3,Low
17412,4,3,Low
57709,4,3,Low
92891,4,3,Low
8565,4,3,Low
78578,4,3,Low
78136,4,3,Low
38125,4,3,Low
16973,4,3,Low
89723,4,3,Low
76562,4,3,Low
86162,4,3,Low
35894,4,3,Low
40730,4,3,Low
83905,4,3,Low
83625,4,3,Low
62708,4,3,Low
73064,4,3,Low
88021,4,3,Low
72255,4,3,Low
29486,4,3,Low
78600,4,3,Low
68602,4,3,Low
85279,4,3,Low
66295,4,3,Low
82953,4,3,Low
84104,4,3,Low
79146,4,3,Low
84143,4,3,Low
82806,4,3,Low
21642,4,3,Low
12282,4,3,Low
78279,4,3,Low
34264,4,3,Low
63838,4,3,Low
87713,4,3,Low
69382,4,3,Low
10984,4,3,Low
28433,4,3,Low
20005,4,3,Low
43858,4,3,Low
65337,4,3,Low
98690,4,3,Low
75297,4,3,Low
75293,4,3,Low
59452,4,3,Low
44108,4,3,Low
60222,4,3,Low
58766,4,3,Low
97966,4,3,Low
74181,4,3,Low
38221,4,3,Low
54667,4,3,Low
19490,4,3,Low
47688,4,3,Low
87039,4,3,Low
102503,4,3,Low
73272,4,3,Low
77428,4,3,Low
63527,4,3,Low
78625,4,3,Low
8567,4,3,Low
81003,4,3,Low
75596,4,3,Low
33211,4,3,Low
33679,4,3,Low
17056,4,3,Low
25649,4,3,Low
87853,4,3,Low
97461,4,3,Low
102652,4,3,Low
80340,4,3,Low
21548,4,3,Low
88116,4,3,Low
36918,4,3,Low
14520,4,3,Low
35696,4,3,Low
54751,4,3,Low
80941,4,3,Low
55413,4,3,Low
77329,4,3,Low
46915,4,3,Low
14567,4,3,Low
35766,4,3,Low
27408,4,3,Low
36687,4,3,Low
72413,4,3,Low
100020,4,3,Low
32535,4,3,Low
85286,4,3,Low
77196,4,3,Low
8642,4,3,Low
25081,4,3,Low
79442,4,3,Low
38621,4,3,Low
60426,4,3,Low
58258,4,3,Low
88366,4,3,Low
42459,4,3,Low
59440,4,3,Low
18710,4,3,Low
10200,4,3,Low
50083,4,3,Low
65408,4,3,Low
52873,4,3,Low
58442,4,3,Low
55510,4,3,Low
13372,4,3,Low
80549,4,3,Low
46979,4,3,Low
89464,4,3,Low
23849,4,3,Low
70074,4,3,Low
13890,4,3,Low
94668,4,3,Low
23918,4,3,Low
89950,4,3,Low
94340,4,3,Low
32352,4,3,Low
64042,4,3,Low
27880,4,3,Low
30833,4,3,Low
100170,4,3,Low
65005,4,3,Low
61392,4,3,Low
94853,4,3,Low
62413,4,3,Low
80563,4,3,Low
91441,4,3,Low
27107,4,3,Low
30238,4,3,Low
51206,4,3,Low
74593,4,3,Low
13690,4,3,Low
48084,4,3,Low
38206,4,3,Low
50415,4,3,Low
17995,4,3,Low
45020,4,3,Low
9038,4,3,Low
84574,4,3,Low
70762,4,3,Low
32895,4,3,Low
74676,4,3,Low
15689,4,3,Low
101543,4,3,Low
64282,4,3,Low
83466,4,3,Low
24150,4,3,Low
70946,4,3,Low
82994,4,3,Low
8428,4,3,Low
17781,4,3,Low
80871,4,3,Low
47285,4,3,Low
65292,4,3,Low
21875,4,3,Low
8299,4,3,Low
82472,4,3,Low
52877,4,3,Low
82653,4,3,Low
25032,4,3,Low
77988,4,3,Low
91296,4,3,Low
6700,4,3,Low
94883,4,3,Low
35849,4,3,Low
42817,4,3,Low
13272,4,3,Low
43366,4,3,Low
28053,4,3,Low
76000,4,3,Low
62241,4,3,Low
24044,4,3,Low
71338,4,3,Low
61381,4,3,Low
70478,4,3,Low
37097,4,3,Low
79732,4,3,Low
99458,4,3,Low
88015,4,3,Low
29948,4,3,Low
70891,4,3,Low
59926,4,3,Low
104736,4,3,Low
93107,4,3,Low
100966,4,3,Low
85154,4,3,Low
100309,4,3,Low
47454,4,3,Low
75827,4,3,Low
45050,4,3,Low
32140,4,3,Low
76244,4,3,Low
56660,4,3,Low
75063,4,3,Low
13846,4,3,Low
86765,4,3,Low
36249,4,3,Low
13331,4,3,Low
29181,4,3,Low
17774,4,3,Low
90747,4,3,Low
68485,4,3,Low
8901,4,3,Low
8504,4,3,Low
74543,4,3,Low
30424,4,3,Low
38416,4,3,Low
25200,4,3,Low
15698,4,3,Low
81425,4,3,Low
32940,4,3,Low
28312,4,3,Low
76867,4,3,Low
30326,4,3,Low
23582,4,3,Low
39548,4,3,Low
94456,4,3,Low
78933,4,3,Low
83729,4,3,Low
60185,4,3,Low
57285,4,3,Low
55053,4,3,Low
99070,4,3,Low
27288,4,3,Low
16201,4,3,Low
20728,4,3,Low
25613,4,3,Low
96031,4,3,Low
90382,4,3,Low
41646,4,3,Low
40456,4,3,Low
38285,4,3,Low
76510,4,3,Low
15031,4,3,Low
91252,4,3,Low
94597,4,3,Low
80776,4,3,Low
61801,4,3,Low
53269,4,3,Low
8402,4,3,Low
45489,4,3,Low
85431,4,3,Low
9803,4,3,Low
30946,4,3,Low
82031,4,3,Low
20933,4,3,Low
92791,4,3,Low
37372,4,3,Low
93970,4,3,Low
64403,4,3,Low
98574,4,3,Low
36942,4,3,Low
71091,4,3,Low
93069,4,3,Low
87654,4,3,Low
83826,4,3,Low
32530,4,3,Low
19088,4,3,Low
20459,4,3,Low
48920,4,3,Low
59918,4,3,Low
48942,4,3,Low
32710,4,3,Low
78941,4,3,Low
59058,4,3,Low
103345,4,3,Low
101251,4,3,Low
95523,4,3,Low
56182,4,3,Low
98984,4,3,Low
101692,4,3,Low
103015,4,3,Low
96796,4,3,Low
87862,4,3,Low
44276,4,3,Low
18228,4,3,Low
7089,4,3,Low
97807,4,3,Low
